Statement date,Statement ID,Payment ID,Status,Currency,Type,Order/adjustment ID,SKU ID,Quantity,Product name,SKU name,Order created date,Order shipment date,Order delivery date,Total settlement amount,Net sales,Gross sales,Gross sales refund,Seller discount,Seller discount refund,Shipping,TikTok Shop shipping fee,Fulfilled by TikTok Shop shipping fee,Signature confirmation service fee,Shipping insurance fee,Customer-paid shipping fee,Customer-paid shipping fee refund,TikTok Shop shipping incentive,TikTok Shop shipping incentive refund,Shipping fee subsidy,Return shipping fee,FBT fulfillment fee,Customer shipping fee offset,Shipping fee discount,Return shipping label fee,FBT fulfillment fee reimbursement,Return shipping fee (paid by customers),Return shipping fee reimbursement,Fees,Transaction fee,Referral fee,Refund administration fee,Affiliate Commission,Affiliate partner commission,Affiliate Shop Ads commission,TikTok Shop Partner commission,Co-funded promotion (seller-funded),Smart Promotion fee tax,Co-funded creator bonus,Affiliate commission deposit,Affiliate commission refund,Affiliate Partner shop ads commission,Campaign service fee,Campaign resource fee,Sales tax on referral fees,Smart Promotion fee,Adjustment amount,Adjustment reason,Related order ID  ,Unnamed: 59,Customer payment,Customer refund,Seller co-funded voucher discount,Seller co-funded voucher discount refund,Platform discounts,Platform discounts refund,Platform co-funded voucher discounts,Platform co-funded voucher discounts refund,Ads referral fee discount,Sales tax payment,Sales tax refund,Retail delivery fee payment,Retail delivery fee refund,Customer-paid shipping fee before discounts,Seller shipping fee discount,TikTok Shop shipping fee discount to customer,Mode of TikTok Shop shipping fee discount to customer,Return shipping fee (paid by customers).1,Estimated chargeable package weight,Chargeable package weight,FBT Chargeable goods weight,Collection methods,Delivery option,Signature confirmation service fee type,Quarter
2025/01/01,7454620920796284715,3459959425071026289,Paid,USD,Order,576823486002074102,1729429021580038257,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Black Licorice",2024/12/19,2024/12/20,2024/12/24,19.74,21.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.26,0,-1.26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,576823486002074102,,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.0,0.0,0,0.0,0.0,0.0,Co-funded,0,91.0,0.0,/,/,/,/,Q1_2025
2025/01/01,7454620920796284715,3459959425071026289,Paid,USD,Order,576823032423223976,1729429017633853553,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Blueberry",2024/12/19,2024/12/20,2024/12/24,19.74,21.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.26,0,-1.26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,576823032423223976,,22.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q1_2025
2025/06/29,7520930889847195406,3462286249387331697,Paid,USD,Order,577021845661388986,1731298150458036337,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"2X/3X, Neapolitan 3 Pack",2025/06/28,/,/,0.0,0.0,79.0,-79.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577021845661388986,,79.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/29,7520930889847195406,3462286249387331697,Paid,USD,Order,577011891747525337,1729420443134890097,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"XS/S, Pink Guava",2025/06/18,2025/06/18,2025/06/24,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577011891747525337,,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/29,7520930889847195406,3462286249387331697,Paid,USD,Order,577011389851407189,1729429021578727537,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"XS/S, Polka Dot",2025/06/17,2025/06/18,2025/06/24,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577011389851407189,,30.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/29,7520930889847195406,3462286249387331697,Paid,USD,Order,577002636240916624,1729429021579513969,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Black Licorice",2025/06/08,2025/06/10,2025/06/16,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577002636240916624,,23.05,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,-2.05,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/29,7520930889847195406,3462286249387331697,Paid,USD,Order,577001564807795678,1729385955964063857,1,Spring Fling 3 Pack Cherri Bikini Briefs | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Spring Fling",2025/06/07,2025/06/10,/,-0.95,0.0,79.0,-79.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-0.95,0,0.0,-0.95,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577001564807795678,,87.1,-87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.1,8.1,0.0,0,0.0,0.0,0.0,/,0,1.0,0.0,/,/,/,/,Q2_2025
2025/06/27,7520295803202619191,3462232216407871601,Paid,USD,Order,577013257037647904,1731298084026880113,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Cookie Dough 3 Pack",2025/06/19,2025/06/21,2025/06/22,65.8,70.0,79.0,0.0,-9.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-4.2,0,-4.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577013257037647904,,75.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.78,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/26,7519979219200476942,3462208151746809969,Paid,USD,Order,577011819585180034,1729429023533535345,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"3X/4X, Polka Dot",2025/06/18,2025/06/18,2025/06/21,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577011819585180034,,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/26,7519979219200476942,3462208151746809969,Paid,USD,Order,577010902470464275,1729429021579579505,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Red Candy Apple",2025/06/17,2025/06/17,2025/06/21,22.24,23.66,28.0,0.0,-4.34,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.42,0,-1.42,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010902470464275,,25.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/26,7519979219200476942,3462208151746809969,Paid,USD,Order,577010902470464275,1729420443135414385,2,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Pink Guava",2025/06/17,2025/06/17,2025/06/21,44.5,47.34,56.0,0.0,-8.66,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-2.84,0,-2.84,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010902470464275,,51.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.44,0.0,0.0,0,0.0,0.0,0.0,/,0,182.0,0.0,/,/,/,/,Q2_2025
2025/06/26,7519979219200476942,3462208151746809969,Paid,USD,Order,577009010057056413,1729421707549511793,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/06/15,2025/06/16,2025/06/21,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577009010057056413,,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,0.0,0.0,0,0.0,0.0,0.0,/,0,400.0,0.0,/,/,/,/,Q2_2025
2025/06/26,7519979219200476942,3462208151746809969,Paid,USD,Order,577009010057056413,1729429021580300401,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Polka Dot",2025/06/15,2025/06/16,2025/06/21,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577009010057056413,,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577011168040357965,1729429023533142129,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"2X/3X, Blueberry",2025/06/17,2025/06/18,2025/06/20,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577011168040357965,,30.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577010591526981800,1729429021579579505,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Red Candy Apple",2025/06/16,2025/06/17,2025/06/20,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010591526981800,,30.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577010392824451748,1729421287926698097,1,Cherri Underwear Mystery Bag,2X/3X,2025/06/16,2025/06/17,2025/06/20,75.2,80.0,80.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-4.8,0,-4.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010392824451748,,85.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.08,0.0,0.0,0,0.0,0.0,0.0,/,0,250.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577010279313281070,1729429021578858609,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"XS/S, Blueberry",2025/06/16,2025/06/17,2025/06/20,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010279313281070,,29.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577010105273389802,1729420441754112113,1,Cherri High Cut Brief | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton | Thick Soft Waistband Panties Womenswear,"2X/3X, Logo Red Candy Apple",2025/06/16,2025/06/17,2025/06/20,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010105273389802,,30.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.87,0.0,0.0,0,0.0,0.0,0.0,/,0,57.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577008575546298672,1729429021578596465,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"XS/S, Strawberry Pink",2025/06/14,2025/06/17,2025/06/20,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577008575546298672,,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/25,7519442936396973879,3462184350216458353,Paid,USD,Order,577003897486348894,1729429023533207665,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"2X/3X, Pink Guava",2025/06/09,2025/06/10,2025/06/14,-26.66,-28.0,0.0,-28.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,1.34,0,1.68,-0.34,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577003897486348894,,0.0,-17.32,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,1.32,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010659277247100,1729415054072713329,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Pink Guava",2025/06/16,2025/06/17,2025/06/19,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010659277247100,,29.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,0.0,0,0.0,0.0,0.0,/,0,400.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010404699574460,1729420441754112113,1,Cherri High Cut Brief | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton | Thick Soft Waistband Panties Womenswear,"2X/3X, Logo Red Candy Apple",2025/06/16,2025/06/17,2025/06/19,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010404699574460,,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,0.0,0.0,0,0.0,0.0,0.0,/,0,57.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010360946364608,1731298084026814577,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"M/L, Cookie Dough 3 Pack",2025/06/16,2025/06/17,2025/06/19,74.26,79.0,79.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-4.74,0,-4.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010360946364608,,83.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.74,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010343212847613,1729420443135414385,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Pink Guava",2025/06/16,2025/06/17,2025/06/19,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010343212847613,,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010155712975545,1731298129211527281,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Spring Fling 3 Pack",2025/06/16,2025/06/17,2025/06/19,74.26,79.0,79.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-4.74,0,-4.74,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010155712975545,,84.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.73,0.0,0.0,0,0.0,0.0,0.0,/,0,400.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010129746038946,1729421707549446257,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"M/L, Black Licorice",2025/06/16,2025/06/17,2025/06/19,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010129746038946,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,/,0,400.0,0.0,/,/,/,/,Q2_2025
2025/06/24,7519153859341240119,3462160162379567217,Paid,USD,Order,577010016048026521,1729429021580300401,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"L/XL, Polka Dot",2025/06/16,2025/06/17,2025/06/19,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010016048026521,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577010742701166737,1729420441754374257,1,Cherri High Cut Brief | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton | Thick Soft Waistband Panties Womenswear,"3X/4X, Logo Red Candy Apple",2025/06/16,2025/06/17,2025/06/18,20.72,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-7.28,0,-1.68,0.0,-5.6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010742701166737,,30.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,0.0,0.0,0,0.0,0.0,0.0,/,0,57.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577010218494431896,1729421707549577329,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Black Licorice",2025/06/16,2025/06/17,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010218494431896,,30.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,0.0,0.0,0,0.0,0.0,0.0,/,0,400.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577010218494431896,1729420443135938673,1,Cherri Mid-Rise Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"1X/2X, Pink Guava",2025/06/16,2025/06/17,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010218494431896,,30.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.73,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577010021137421047,1729421707549380721,1,Cherri Bikini Brief Panty | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"S/M, Black Licorice",2025/06/16,2025/06/17,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577010021137421047,,30.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66,0.0,0.0,0,0.0,0.0,0.0,/,0,400.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577009993797701880,1729429021578858609,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"XS/S, Blueberry",2025/06/16,2025/06/17,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577009993797701880,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577009617271820837,1729429023532879985,1,Cherri String Thong | Wide Gusset Lip-Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear Comfort Lady,"2X/3X, Strawberry Pink",2025/06/15,2025/06/16,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577009617271820837,,29.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,0.0,0,0.0,0.0,0.0,/,0,91.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577009617271820837,1729420445832417393,1,Ruffle Cheeky Thong | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"2X/3X, Red Candy Apple",2025/06/15,2025/06/16,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577009617271820837,,29.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,0.0,0.0,0,0.0,0.0,0.0,/,0,57.0,0.0,/,/,/,/,Q2_2025
2025/06/23,7518585199266367245,3462133296727560305,Paid,USD,Order,577008912113570060,1729422244311306353,1,Cherri High Cut Thong | Wide Gusset Lip Slip Free Underwear | Stretchy Breathable Organic Cotton Panties Womenswear,"L/XL, Black Licorice",2025/06/14,2025/06/17,2025/06/18,26.32,28.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,-1.68,0,-1.68,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,/,577008912113570060,,30.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31,0.0,0.0,0,0.0,0.0,0.0,/,0,250.0,0.0,/,/,/,/,Q2_2025
